epoch,train_accuracy,test_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
87,91.96,92.32386961093586,False,,,88,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-22,1646467882,0.9856348037719727,89.19064211845398,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,89.19064211845398,0,88,a0b55_00003
88,91.94,92.42902208201893,False,,,89,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-23,1646467883,0.9613037109375,90.15194582939148,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,90.15194582939148,0,89,a0b55_00003
89,91.78,92.16614090431125,False,,,90,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-24,1646467884,1.0001893043518066,91.15213513374329,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,91.15213513374329,0,90,a0b55_00003
90,91.74,92.27129337539432,False,,,91,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-25,1646467885,0.9707381725311279,92.12287330627441,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,92.12287330627441,0,91,a0b55_00003
91,91.78,92.21871713985279,False,,,92,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-26,1646467886,0.949897050857544,93.07277035713196,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,93.07277035713196,0,92,a0b55_00003
92,92.0,92.58675078864354,False,,,93,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-27,1646467887,0.9660351276397705,94.03880548477173,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,94.03880548477173,0,93,a0b55_00003
93,92.02,92.48159831756047,False,,,94,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-28,1646467888,0.966961145401001,95.00576663017273,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,95.00576663017273,0,94,a0b55_00003
94,92.08,92.58675078864354,False,,,95,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-29,1646467889,0.9761064052581787,95.98187303543091,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,95.98187303543091,0,95,a0b55_00003
95,91.96,92.58675078864354,False,,,96,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-30,1646467890,0.9640555381774902,96.9459285736084,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,96.9459285736084,0,96,a0b55_00003
96,92.10000000000001,92.6919032597266,False,,,97,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-31,1646467891,0.9759945869445801,97.92192316055298,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,97.92192316055298,0,97,a0b55_00003
97,92.36,92.58675078864354,False,,,98,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-32,1646467892,0.9447567462921143,98.86667990684509,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,98.86667990684509,0,98,a0b55_00003
98,91.9,92.32386961093586,False,,,99,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-33,1646467893,0.9961872100830078,99.8628671169281,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,99.8628671169281,0,99,a0b55_00003
99,91.82000000000001,92.3764458464774,True,,,100,d61b010338df470e86f4c4bd61a4971c,2022-03-05_03-11-34,1646467894,0.9470300674438477,100.80989718437195,3517,bigboy2.cchem.berkeley.edu,128.32.17.9,100.80989718437195,0,100,a0b55_00003
